timestamp,p_med_bar,p_min_bar,p_max_bar,n
2026-07-22T02:40:00,497.795,497.687,497.889,147
2026-07-22T02:45:00,497.795,497.645,497.899,147
2026-07-22T02:50:00,497.798,497.645,497.885,146
2026-07-22T02:55:00,497.783,497.620,497.908,147
2026-07-22T03:00:00,497.776,497.557,497.871,147
2026-07-22T03:05:00,497.769,497.621,497.877,146
2026-07-22T03:10:00,497.752,497.584,497.861,147
2026-07-22T03:15:00,497.742,497.567,497.860,147
2026-07-22T03:20:00,497.722,497.515,497.853,146
2026-07-22T03:25:00,497.681,497.517,497.819,147
2026-07-22T03:30:00,497.664,497.499,497.784,147
2026-07-22T03:35:00,497.648,497.529,497.800,146
2026-07-22T03:40:00,497.668,497.522,497.791,147
2026-07-22T03:45:00,497.666,497.502,497.831,147
2026-07-22T03:50:00,497.669,497.512,497.796,146
2026-07-22T03:55:00,497.656,497.502,497.791,147
2026-07-22T04:00:00,497.650,497.502,497.768,147
2026-07-22T04:05:00,497.675,497.505,497.786,146
2026-07-22T04:10:00,497.691,497.524,497.820,147
2026-07-22T04:15:00,497.702,497.528,497.806,146
2026-07-22T04:20:00,497.726,497.524,497.824,147
2026-07-22T04:25:00,497.768,497.558,497.885,147
2026-07-22T04:30:00,497.795,497.616,497.888,146
2026-07-22T04:35:00,497.827,497.730,497.960,147
2026-07-22T04:40:00,497.855,497.764,497.978,147
2026-07-22T04:45:00,497.864,497.766,497.957,146
2026-07-22T04:50:00,497.867,497.773,497.954,147
2026-07-22T04:55:00,497.871,497.765,497.967,147
2026-07-22T05:00:00,497.886,497.784,498.068,146
2026-07-22T05:05:00,497.898,497.786,498.051,147
2026-07-22T05:10:00,497.896,497.789,498.018,147
2026-07-22T05:15:00,497.857,497.746,497.995,146
2026-07-22T05:20:00,497.794,497.666,497.915,147
2026-07-22T05:25:00,497.752,497.551,497.842,147
2026-07-22T05:30:00,497.715,497.540,497.830,146
2026-07-22T05:35:00,497.707,497.532,497.805,147
2026-07-22T05:40:00,497.719,497.512,497.824,147
2026-07-22T05:45:00,497.698,497.503,497.815,146
2026-07-22T05:50:00,497.728,497.583,497.830,147
2026-07-22T05:55:00,497.711,497.542,497.845,147
2026-07-22T06:00:00,497.714,497.505,497.836,146
2026-07-22T06:05:00,497.691,497.530,497.836,147
2026-07-22T06:10:00,497.652,497.511,497.813,147
2026-07-22T06:15:00,497.647,497.502,497.798,146
2026-07-22T06:20:00,497.610,497.475,497.764,147
2026-07-22T06:25:00,497.589,497.464,497.726,146
2026-07-22T06:30:00,497.600,497.487,497.781,147
2026-07-22T06:35:00,497.581,497.490,497.742,147
2026-07-22T06:40:00,497.582,497.472,497.769,146
2026-07-22T06:45:00,497.615,497.480,497.741,147
2026-07-22T06:50:00,497.665,497.496,497.830,147
2026-07-22T06:55:00,497.719,497.551,497.844,146
2026-07-22T07:00:00,497.763,497.573,497.849,147
2026-07-22T07:05:00,497.811,497.663,497.918,147
2026-07-22T07:10:00,497.858,497.764,497.958,146
2026-07-22T07:15:00,497.879,497.787,497.968,147
2026-07-22T07:20:00,497.914,497.826,498.040,147
2026-07-22T07:25:00,497.951,497.848,498.113,146
2026-07-22T07:30:00,497.991,497.867,498.154,147
2026-07-22T07:35:00,498.020,497.916,498.156,147
2026-07-22T07:40:00,497.960,497.813,498.139,146
2026-07-22T07:45:00,497.893,497.776,498.074,147
2026-07-22T07:50:00,497.866,497.774,497.968,147
2026-07-22T07:55:00,497.843,497.761,497.941,146
2026-07-22T08:00:00,497.839,497.737,497.933,147
2026-07-22T08:05:00,497.834,497.747,497.922,146
2026-07-22T08:10:00,497.842,497.726,497.936,147
2026-07-22T08:15:00,497.836,497.748,497.942,147
2026-07-22T08:20:00,497.842,497.711,497.961,146
2026-07-22T08:25:00,497.856,497.733,497.973,147
2026-07-22T08:30:00,497.864,497.752,497.994,147
2026-07-22T08:35:00,497.873,497.745,497.983,146
2026-07-22T08:40:00,497.880,497.792,497.986,147
2026-07-22T08:45:00,497.873,497.781,497.991,147
2026-07-22T08:50:00,497.865,497.699,497.947,146
2026-07-22T08:55:00,497.833,497.725,497.929,147
2026-07-22T09:00:00,497.812,497.650,497.938,147
2026-07-22T09:05:00,497.815,497.630,497.927,146
2026-07-22T09:10:00,497.821,497.725,497.925,147
2026-07-22T09:15:00,497.828,497.698,497.974,147
2026-07-22T09:20:00,497.838,497.756,497.918,146
2026-07-22T09:25:00,497.850,497.746,497.940,147
2026-07-22T09:30:00,497.846,497.706,497.940,146
2026-07-22T09:35:00,497.834,497.740,497.924,130
2026-07-22T09:40:00,497.827,497.690,497.916,139
2026-07-22T09:45:00,497.829,497.723,497.925,147
2026-07-22T09:50:00,497.832,497.697,497.918,146
2026-07-22T09:55:00,497.846,497.761,497.932,147
2026-07-22T10:00:00,497.863,497.742,498.029,147
2026-07-22T10:05:00,497.934,497.766,498.115,146
2026-07-22T10:10:00,498.065,497.902,498.210,147
2026-07-22T10:15:00,498.099,497.922,498.202,147
2026-07-22T10:20:00,498.062,497.887,498.178,146
2026-07-22T10:25:00,498.013,497.892,498.174,147
2026-07-22T10:30:00,497.993,497.873,498.174,147
2026-07-22T10:35:00,497.994,497.867,498.159,146
2026-07-22T10:40:00,498.026,497.880,498.177,147
2026-07-22T10:45:00,498.036,497.920,498.171,147
2026-07-22T10:50:00,498.034,497.907,498.170,146
2026-07-22T10:55:00,498.013,497.887,498.170,147
2026-07-22T11:00:00,497.984,497.884,498.169,146
2026-07-22T11:05:00,498.017,497.908,498.164,147
2026-07-22T11:10:00,498.060,497.906,498.183,147
2026-07-22T11:15:00,498.094,497.959,498.187,146
2026-07-22T11:20:00,498.105,497.943,498.209,147
2026-07-22T11:25:00,498.144,497.973,498.243,147
2026-07-22T11:30:00,498.160,497.993,498.237,146
2026-07-22T11:35:00,498.159,498.025,498.268,147
2026-07-22T11:40:00,498.177,498.028,498.263,147
2026-07-22T11:45:00,498.182,498.046,498.247,146
2026-07-22T11:50:00,498.187,498.063,498.261,147
2026-07-22T11:55:00,498.204,498.088,498.283,147
2026-07-22T12:00:00,498.236,498.163,498.365,146
2026-07-22T12:05:00,498.269,498.191,498.453,147
2026-07-22T12:10:00,498.329,498.233,498.504,147
2026-07-22T12:15:00,498.362,498.253,498.494,146
2026-07-22T12:20:00,498.381,498.265,498.514,147
2026-07-22T12:25:00,498.381,498.244,498.531,146
2026-07-22T12:30:00,498.377,498.244,498.503,147
2026-07-22T12:35:00,498.432,498.298,498.521,147
2026-07-22T12:40:00,498.471,498.308,498.575,146
2026-07-22T12:45:00,498.516,498.351,498.605,147
2026-07-22T12:50:00,498.526,498.408,498.611,147
2026-07-22T12:55:00,498.530,498.430,498.659,146
2026-07-22T13:00:00,498.534,498.359,498.660,147
2026-07-22T13:05:00,498.556,498.441,498.644,147
2026-07-22T13:10:00,498.590,498.435,498.670,146
2026-07-22T13:15:00,498.619,498.522,498.730,147
2026-07-22T13:20:00,498.636,498.544,498.780,147
2026-07-22T13:25:00,498.656,498.560,498.770,146
2026-07-22T13:30:00,498.663,498.572,498.855,147
2026-07-22T13:35:00,498.660,498.580,498.835,147
2026-07-22T13:40:00,498.682,498.573,498.867,146
2026-07-22T13:45:00,498.743,498.616,498.948,147
2026-07-22T13:50:00,498.807,498.643,498.928,147
2026-07-22T13:55:00,498.857,498.692,498.950,146
2026-07-22T14:00:00,498.861,498.649,498.957,147
2026-07-22T14:05:00,498.876,498.698,498.965,147
2026-07-22T14:10:00,498.890,498.709,498.958,146
2026-07-22T14:15:00,498.911,498.739,498.966,147
2026-07-22T14:20:00,498.905,498.696,498.977,146
2026-07-22T14:25:00,498.877,498.687,498.949,147
2026-07-22T14:30:00,498.849,498.674,498.945,147
2026-07-22T14:35:00,498.869,498.667,498.945,146
2026-07-22T14:40:00,498.889,498.680,498.945,147
2026-07-22T14:45:00,498.898,498.762,498.966,147
2026-07-22T14:50:00,498.916,498.730,498.973,146
2026-07-22T14:55:00,498.935,498.826,498.989,147
2026-07-22T15:00:00,498.943,498.827,499.076,147
2026-07-22T15:05:00,498.954,498.871,499.029,146
2026-07-22T15:10:00,498.966,498.903,499.047,146
2026-07-22T15:15:00,498.971,498.912,499.100,146
2026-07-22T15:20:00,498.978,498.923,499.077,147
2026-07-22T15:25:00,498.979,498.913,499.082,147
2026-07-22T15:30:00,498.985,498.916,499.088,146
2026-07-22T15:35:00,498.987,498.921,499.109,145
2026-07-22T15:40:00,498.986,498.918,499.047,29
2026-07-22T15:45:00,498.976,498.923,499.159,147
2026-07-22T15:50:00,498.976,498.924,499.064,147
2026-07-22T15:55:00,498.974,498.917,499.045,146
2026-07-22T16:00:00,498.993,498.929,499.190,147
2026-07-22T16:05:00,499.079,498.958,499.214,146
2026-07-22T16:10:00,499.168,498.998,499.283,147
2026-07-22T16:15:00,499.235,499.066,499.353,147
2026-07-22T16:20:00,499.261,499.107,499.375,146
2026-07-22T16:25:00,499.264,499.124,499.376,147
2026-07-22T16:30:00,499.300,499.173,499.443,136
2026-07-22T16:35:00,499.352,499.257,499.451,147
2026-07-22T16:40:00,499.429,499.265,499.612,146
2026-07-22T16:45:00,499.485,499.360,499.632,147
2026-07-22T16:50:00,499.503,499.386,499.645,147
2026-07-22T16:55:00,499.495,499.339,499.652,146
2026-07-22T17:00:00,499.471,499.349,499.650,147
2026-07-22T17:05:00,499.447,499.340,499.635,147
2026-07-22T17:10:00,499.442,499.315,499.621,146
2026-07-22T17:15:00,499.434,499.257,499.582,147
2026-07-22T17:20:00,499.442,499.304,499.637,146
2026-07-22T17:25:00,499.437,499.318,499.611,147
2026-07-22T17:30:00,499.443,499.329,499.630,147
2026-07-22T17:35:00,499.446,499.325,499.651,146
2026-07-22T17:40:00,499.436,499.282,499.596,147
2026-07-22T17:45:00,499.427,499.308,499.572,147
2026-07-22T17:50:00,499.427,499.280,499.567,146
2026-07-22T17:55:00,499.428,499.298,499.602,147
2026-07-22T18:00:00,499.431,499.325,499.605,146
2026-07-22T18:05:00,499.449,499.346,499.604,147
2026-07-22T18:10:00,499.452,499.367,499.631,146
2026-07-22T18:15:00,499.451,499.297,499.602,147
2026-07-22T18:20:00,499.445,499.350,499.616,147
2026-07-22T18:25:00,499.434,499.309,499.632,146
2026-07-22T18:30:00,499.431,499.327,499.650,147
2026-07-22T18:35:00,499.417,499.283,499.554,146
2026-07-22T18:40:00,499.417,499.276,499.558,147
2026-07-22T18:45:00,499.417,499.215,499.512,146
2026-07-22T18:50:00,499.416,499.287,499.593,147
2026-07-22T18:55:00,499.416,499.282,499.589,146
2026-07-22T19:00:00,499.424,499.281,499.603,147
2026-07-22T19:05:00,499.426,499.311,499.634,146
2026-07-22T19:10:00,499.415,499.220,499.513,147
2026-07-22T19:15:00,499.410,499.252,499.547,146
2026-07-22T19:20:00,499.395,499.293,499.562,147
2026-07-22T19:25:00,499.388,499.201,499.507,147
2026-07-22T19:30:00,499.358,499.155,499.518,146
2026-07-22T19:35:00,499.348,499.174,499.468,147
2026-07-22T19:40:00,499.339,499.202,499.517,146
2026-07-22T19:45:00,499.326,499.163,499.497,147
2026-07-22T19:50:00,499.329,499.147,499.492,147
2026-07-22T19:55:00,499.300,499.147,499.446,146
2026-07-22T20:00:00,499.274,499.141,499.430,147
2026-07-22T20:05:00,499.227,499.079,499.388,146
2026-07-22T20:10:00,499.191,499.036,499.367,147
2026-07-22T20:15:00,499.164,499.066,499.329,147
2026-07-22T20:20:00,499.149,499.013,499.319,146
2026-07-22T20:25:00,499.126,499.018,499.315,147
2026-07-22T20:30:00,499.098,498.986,499.238,146
2026-07-22T20:35:00,499.046,498.912,499.203,147
2026-07-22T20:40:00,499.007,498.856,499.164,147
2026-07-22T20:45:00,498.975,498.838,499.118,146
2026-07-22T20:50:00,498.916,498.772,499.066,147
2026-07-22T20:55:00,498.872,498.709,499.017,146
2026-07-22T21:00:00,498.799,498.705,498.990,147
2026-07-22T21:05:00,498.767,498.681,498.965,147
2026-07-22T21:10:00,498.734,498.624,498.872,146
2026-07-22T21:15:00,498.731,498.654,498.925,147
2026-07-22T21:20:00,498.714,498.590,498.864,146
2026-07-22T21:25:00,498.720,498.599,498.907,147
2026-07-22T21:30:00,498.697,498.565,498.902,147
2026-07-22T21:35:00,498.689,498.548,498.821,146
2026-07-22T21:40:00,498.667,498.467,498.829,147
2026-07-22T21:45:00,498.645,498.474,498.799,146
2026-07-22T21:50:00,498.621,498.470,498.768,147
2026-07-22T21:55:00,498.547,498.422,498.688,147
2026-07-22T22:00:00,498.508,498.367,498.649,146
2026-07-22T22:05:00,498.463,498.360,498.610,147
2026-07-22T22:10:00,498.437,498.333,498.606,146
2026-07-22T22:15:00,498.439,498.317,498.573,147
2026-07-22T22:20:00,498.473,498.282,498.577,147
2026-07-22T22:25:00,498.464,498.325,498.579,146
2026-07-22T22:30:00,498.464,498.287,498.577,147
2026-07-22T22:35:00,498.457,498.323,498.575,146
2026-07-22T22:40:00,498.432,498.265,498.553,147
2026-07-22T22:45:00,498.397,498.234,498.527,147
2026-07-22T22:50:00,498.353,498.205,498.502,146
2026-07-22T22:55:00,498.293,498.118,498.430,147
2026-07-22T23:00:00,498.250,498.092,498.393,146
2026-07-22T23:05:00,498.219,498.055,498.341,147
2026-07-22T23:10:00,498.212,498.072,498.334,147
2026-07-22T23:15:00,498.216,498.025,498.274,146
2026-07-22T23:20:00,498.213,498.109,498.358,147
2026-07-22T23:25:00,498.204,498.040,498.263,146
2026-07-22T23:30:00,498.188,498.085,498.272,147
2026-07-22T23:35:00,498.183,498.025,498.267,146
2026-07-22T23:40:00,498.177,498.056,498.251,147
2026-07-22T23:45:00,498.181,497.996,498.265,147
2026-07-22T23:50:00,498.169,497.993,498.260,146
2026-07-22T23:55:00,498.158,498.042,498.236,147
2026-07-23T00:00:00,498.153,497.995,498.247,146
2026-07-23T00:05:00,498.138,497.951,498.227,146
2026-07-23T00:10:00,498.094,497.949,498.204,147
2026-07-23T00:15:00,498.057,497.891,498.166,146
2026-07-23T00:20:00,498.012,497.876,498.152,146
2026-07-23T00:25:00,497.942,497.841,498.131,147
2026-07-23T00:30:00,497.904,497.802,498.050,146
2026-07-23T00:35:00,497.874,497.782,498.013,147
2026-07-23T00:40:00,497.835,497.737,497.970,146
2026-07-23T00:45:00,497.801,497.666,497.883,146
2026-07-23T00:50:00,497.766,497.645,497.865,147
2026-07-23T00:55:00,497.713,497.531,497.816,146
2026-07-23T01:00:00,497.666,497.481,497.811,147
2026-07-23T01:05:00,497.616,497.483,497.764,146
2026-07-23T01:10:00,497.592,497.474,497.736,147
2026-07-23T01:15:00,497.564,497.464,497.770,146
2026-07-23T01:20:00,497.554,497.483,497.726,147
2026-07-23T01:25:00,497.542,497.471,497.709,147
2026-07-23T01:30:00,497.533,497.466,497.685,146
2026-07-23T01:35:00,497.517,497.463,497.700,147
2026-07-23T01:40:00,497.513,497.466,497.638,146
2026-07-23T01:45:00,497.514,497.459,497.668,147
2026-07-23T01:50:00,497.516,497.456,497.673,146
2026-07-23T01:55:00,497.505,497.447,497.624,147
2026-07-23T02:00:00,497.505,497.437,497.663,147
2026-07-23T02:05:00,497.498,497.426,497.683,146
2026-07-23T02:10:00,497.489,497.424,497.622,147
2026-07-23T02:15:00,497.492,497.402,497.627,146
2026-07-23T02:20:00,497.483,497.380,497.589,147
2026-07-23T02:25:00,497.472,497.415,497.519,146
2026-07-23T02:30:00,497.476,497.385,497.529,147
2026-07-23T02:35:00,497.470,497.391,497.541,147
2026-07-23T02:40:00,497.470,497.399,497.556,146
2026-07-23T02:45:00,497.464,497.368,497.543,147
2026-07-23T02:50:00,497.465,497.389,497.550,146
2026-07-23T02:55:00,497.472,497.367,497.567,147
2026-07-23T03:00:00,497.481,497.381,497.598,146
2026-07-23T03:05:00,497.486,497.430,497.589,147
2026-07-23T03:10:00,497.483,497.404,497.582,147
2026-07-23T03:15:00,497.496,497.433,497.612,146
2026-07-23T03:20:00,497.493,497.438,497.617,147
2026-07-23T03:25:00,497.485,497.399,497.569,146
2026-07-23T03:30:00,497.472,497.339,497.557,147
2026-07-23T03:35:00,497.474,497.401,497.565,146
2026-07-23T03:40:00,497.480,497.403,497.606,147
2026-07-23T03:45:00,497.487,497.430,497.619,147
2026-07-23T03:50:00,497.499,497.442,497.639,146
2026-07-23T03:55:00,497.512,497.411,497.693,147
2026-07-23T04:00:00,497.529,497.455,497.716,146
2026-07-23T04:05:00,497.574,497.464,497.748,147
2026-07-23T04:10:00,497.587,497.492,497.748,146
2026-07-23T04:15:00,497.613,497.468,497.772,147
2026-07-23T04:20:00,497.633,497.520,497.809,147
2026-07-23T04:25:00,497.639,497.495,497.795,146
2026-07-23T04:30:00,497.651,497.501,497.778,147
2026-07-23T04:35:00,497.649,497.483,497.803,146
2026-07-23T04:40:00,497.644,497.492,497.781,147
2026-07-23T04:45:00,497.564,497.442,497.767,147
2026-07-23T04:50:00,497.495,497.411,497.651,146
2026-07-23T04:55:00,497.467,497.377,497.554,147
2026-07-23T05:00:00,497.442,497.269,497.516,146
2026-07-23T05:05:00,497.434,497.274,497.485,147
2026-07-23T05:10:00,497.394,497.236,497.483,146
2026-07-23T05:15:00,497.402,497.193,497.485,147
2026-07-23T05:20:00,497.383,497.223,497.481,146
2026-07-23T05:25:00,497.385,497.214,497.470,147
2026-07-23T05:30:00,497.404,497.230,497.493,147
2026-07-23T05:35:00,497.409,497.255,497.463,146
2026-07-23T05:40:00,497.408,497.230,497.481,147
2026-07-23T05:45:00,497.406,497.274,497.507,146
2026-07-23T05:50:00,497.434,497.258,497.500,147
2026-07-23T05:55:00,497.430,497.270,497.492,146
2026-07-23T06:00:00,497.432,497.265,497.488,147
2026-07-23T06:05:00,497.432,497.247,497.502,146
2026-07-23T06:10:00,497.440,497.277,497.507,147
2026-07-23T06:15:00,497.453,497.332,497.531,147
2026-07-23T06:20:00,497.467,497.369,497.539,146
2026-07-23T06:25:00,497.479,497.405,497.583,147
2026-07-23T06:30:00,497.494,497.358,497.674,146
2026-07-23T06:35:00,497.512,497.457,497.681,147
2026-07-23T06:40:00,497.548,497.445,497.712,146
2026-07-23T06:45:00,497.582,497.483,497.790,147
2026-07-23T06:50:00,497.603,497.491,497.768,146
2026-07-23T06:55:00,497.644,497.492,497.792,147
2026-07-23T07:00:00,497.644,497.502,497.788,146
2026-07-23T07:05:00,497.586,497.474,497.737,147
2026-07-23T07:10:00,497.510,497.437,497.665,146
2026-07-23T07:15:00,497.498,497.427,497.622,147
2026-07-23T07:20:00,497.496,497.431,497.600,147
2026-07-23T07:25:00,497.494,497.410,497.585,146
2026-07-23T07:30:00,497.478,497.409,497.641,147
2026-07-23T07:35:00,497.483,497.400,497.623,146
2026-07-23T07:40:00,497.489,497.437,497.608,147
2026-07-23T07:45:00,497.485,497.437,497.625,146
2026-07-23T07:50:00,497.484,497.411,497.596,147
2026-07-23T07:55:00,497.491,497.428,497.600,146
2026-07-23T08:00:00,497.508,497.435,497.642,147
2026-07-23T08:05:00,497.529,497.454,497.706,147
2026-07-23T08:10:00,497.565,497.463,497.724,146
2026-07-23T08:15:00,497.605,497.483,497.776,147
2026-07-23T08:20:00,497.650,497.503,497.779,146
2026-07-23T08:25:00,497.700,497.509,497.846,147
2026-07-23T08:30:00,497.741,497.533,497.868,146
2026-07-23T08:35:00,497.775,497.617,497.889,147
2026-07-23T08:40:00,497.801,497.663,497.878,146
2026-07-23T08:45:00,497.772,497.544,497.913,147
2026-07-23T08:50:00,497.673,497.505,497.822,146
2026-07-23T08:55:00,497.606,497.501,497.754,147
2026-07-23T09:00:00,497.554,497.475,497.721,146
2026-07-23T09:05:00,497.535,497.459,497.749,147
2026-07-23T09:10:00,497.531,497.455,497.686,147
2026-07-23T09:15:00,497.515,497.456,497.717,146
2026-07-23T09:20:00,497.513,497.452,497.688,147
2026-07-23T09:25:00,497.506,497.409,497.646,146
2026-07-23T09:30:00,497.499,497.429,497.651,147
2026-07-23T09:35:00,497.501,497.442,497.649,146
2026-07-23T09:40:00,497.504,497.425,497.648,147
2026-07-23T09:45:00,497.517,497.431,497.702,147
2026-07-23T09:50:00,497.549,497.476,497.790,146
2026-07-23T09:55:00,497.587,497.497,497.748,147
2026-07-23T10:00:00,497.597,497.482,497.747,146
2026-07-23T10:05:00,497.612,497.502,497.790,147
2026-07-23T10:10:00,497.609,497.480,497.737,146
2026-07-23T10:15:00,497.615,497.485,497.778,147
2026-07-23T10:20:00,497.603,497.470,497.779,147
2026-07-23T10:25:00,497.610,497.492,497.788,146
2026-07-23T10:30:00,497.646,497.505,497.829,147
2026-07-23T10:35:00,497.642,497.497,497.791,146
2026-07-23T10:40:00,497.696,497.518,497.846,147
2026-07-23T10:45:00,497.717,497.562,497.810,147
2026-07-23T10:50:00,497.715,497.530,497.818,146
2026-07-23T10:55:00,497.709,497.555,497.822,143
2026-07-23T11:00:00,497.713,497.506,497.832,144
2026-07-23T11:05:00,497.737,497.598,497.845,145
2026-07-23T11:10:00,497.745,497.567,497.861,147
2026-07-23T11:15:00,497.762,497.644,497.859,40
2026-07-23T11:20:00,497.801,497.689,497.880,108
2026-07-23T11:25:00,497.812,497.739,497.910,118
2026-07-23T11:30:00,497.859,497.766,497.939,146
2026-07-23T11:35:00,497.888,497.794,498.044,142
2026-07-23T11:40:00,497.905,497.807,498.000,146
2026-07-23T11:45:00,497.914,497.782,498.047,145
2026-07-23T11:50:00,497.945,497.829,498.084,146
2026-07-23T11:55:00,498.002,497.876,498.162,147
2026-07-23T12:00:00,498.034,497.907,498.182,147
2026-07-23T12:05:00,498.037,497.902,498.167,146
