ntof_hits_run_156_stat090_0013_224699.root	98106496
ntof_hits_run_156_stat090_0014_224699.root	36991855
ntof_hits_run_156_stat090_0014_224700.root	60100488
ntof_hits_run_156_stat090_0015_224700.root	98130306
ntof_hits_run_156_stat090_0016_224700.root	99931623
ntof_hits_run_156_stat090_0017_224700.root	99460020
ntof_hits_run_156_stat090_0018_224700.root	42825459
ntof_hits_run_156_stat090_0018_224701.root	55993497
ntof_hits_run_156_stat090_0019_224701.root	100391755
ntof_hits_run_156_stat090_0020_224701.root	99761826
ntof_hits_run_156_stat090_0021_224701.root	100312567
ntof_hits_run_156_stat090_0022_224701.root	49736571
ntof_hits_run_156_stat090_0022_224702.root	49944329
ntof_hits_run_156_stat090_0023_224702.root	32104124
ntof_hits_run_158_stat090_0000_224703.root	100482626
ntof_hits_run_158_stat090_0001_224703.root	100210441
ntof_hits_run_158_stat090_0002_224703.root	56545082
ntof_hits_run_158_stat090_0002_224704.root	42656355
ntof_hits_run_158_stat090_0003_224704.root	99866330
ntof_hits_run_158_stat090_0004_224704.root	99001812
ntof_hits_run_158_stat090_0005_224704.root	16015148
ntof_hits_run_158_stat090_0005_224705.root	46746721
ntof_hits_run_160_stat090_0000_224707.root	57158224
ntof_hits_run_161_stat090_dA500rA530_024_224709.root	36131488
ntof_hits_run_161_stat090_dA500rA540_023_224709.root	38602728
ntof_hits_run_161_stat090_dA500rA550_022_224709.root	39149926
ntof_hits_run_161_stat090_dA500rA560_021_224709.root	38919820
ntof_hits_run_161_stat090_dA500rA570_020_224709.root	39598229
ntof_hits_run_161_stat090_dA600rA530_019_224709.root	38550433
ntof_hits_run_161_stat090_dA600rA540_018_224709.root	38102821
ntof_hits_run_161_stat090_dA600rA550_017_224709.root	37898945
ntof_hits_run_161_stat090_dA600rA560_016_224709.root	36491525
ntof_hits_run_161_stat090_dA600rA570_015_224709.root	34448466
ntof_hits_run_161_stat090_dA700rA500_014_224709.root	12747106
